"trainsd$SalePrice","OverallQual","YearBuilt","TotalBsmtSF","X1stFlrSF","GrLivArea","GarageYrBlt","GarageArea"
12.1428718958439,7,2006,1293,7.17165682276851,7.17165682276851,2006,572
12.2713967954806,7,2006,939,6.84587987526405,7.49443021503157,2006,639
11.2385017770766,6,1928,784,6.66568371778241,6.66568371778241,1950,360
12.3883983689821,6,1992,1580,6.98471632011827,7.57763383260273,1992,501
12.1652558593297,8,2004,1256,7.14677217945264,7.14677217945264,2004,430
11.3022167792574,5,1910,658,6.49072353450251,7.07749805356923,0,0
11.7360770162524,6,1976,1041,7.02642680869964,7.02642680869964,1977,352
12.1600339426172,7,1999,1468,7.29979736675816,7.29979736675816,1999,577
12.9621969726666,10,2007,1682,7.46336304552002,7.75491027202143,2008,846
11.6868871754197,5,1900,861,6.86901445066571,7.2211050981825,1978,384
12.2783979582618,6,2001,804,6.69084227741856,7.58171964012531,2001,560
11.5759096537589,5,1959,0,6.78332520060396,6.78332520060396,1959,294
11.5129354649202,4,1941,788,6.67076632084587,6.67076632084587,0,0
11.5991123354811,5,1940,735,6.60123011872888,6.94215670569947,1940,240
11.7675754352517,5,1956,1144,7.04315991598834,7.04315991598834,1956,596
11.7199477644028,5,1972,894,6.79682371827486,6.79682371827486,1985,600
12.0406141054903,5,1962,864,6.77650699237218,7.50273821075485,1962,264
11.1124628236349,5,1920,961,6.98286275146894,6.98286275146894,1920,338
12.3925563618418,7,2006,1092,7.01481435127554,7.34665516317654,2007,438
12.4110562995282,8,1996,1260,7.16162200293919,7.16162200293919,1996,500
12.0136462059405,7,2005,1310,7.1785454837637,7.1785454837637,2005,400
11.5898957653227,5,1940,672,6.51174532964473,6.51174532964473,1940,240
12.4607187398652,8,1998,1141,7.06133436691044,7.72488843932307,1998,420
12.0317252107486,6,1995,806,6.69332366826995,7.36073990305828,1995,373
11.9183972397228,4,1976,1281,7.39079852173568,7.39079852173568,1993,490
11.6526961029598,6,1936,1064,7.06219163228656,7.40245152081824,1936,240
12.0839106612575,6,1915,840,6.73459165997295,7.42714413340862,1960,308
12.5425484535736,7,2006,1063,6.97728134163075,7.68386398025643,2006,947
12.7359682753497,8,2007,1034,6.95749737087695,7.63964228785801,2008,836
11.002116507732,5,1958,1276,7.15226885603254,7.15226885603254,1958,350
11.8844959179307,5,1955,1056,6.96318998587024,6.96318998587024,1955,572
12.3104371653488,7,2009,1470,7.2991214627108,7.2991214627108,2009,484
11.6526961029598,5,1927,1008,6.93634273583405,6.93634273583405,1927,360
12.3371052938919,7,1993,1080,6.98564181763921,7.64873978895624,1993,678
12.1069978885889,7,2007,1340,7.20117088328168,7.20117088328168,2007,396
11.9150583607537,6,1978,672,6.51174532964473,7.24494154633701,1978,440
12.3842230150053,6,1918,1370,7.22329567956231,7.87283617502572,1918,864
11.7440451224101,5,1940,756,6.62936325343745,7.0343879299155,1940,240
11.8635893788121,5,1968,1056,6.96318998587024,6.96318998587024,1968,304
12.2370915463573,7,1997,1344,7.20414929203594,7.20414929203594,1997,784
12.2783979582618,6,1977,1602,7.37963215260955,7.37963215260955,1977,529
11.6351519472128,5,1954,988,6.89669433162271,6.89669433162271,1954,520
12.6603310924059,8,1998,1470,7.29369772060144,7.87511928104029,1998,696
11.8422364063316,6,1956,1196,7.08757370555797,7.08757370555797,1956,297
11.8130374648005,7,1946,651,6.56244409369372,7.23705902612474,1947,240
12.5245300130057,7,1989,1518,7.40549566319947,7.40549566319947,1989,569
11.59918572661,4,1957,907,6.81124437860129,6.81124437860129,1964,352
12.182809136285,7,2007,1208,7.09754885061479,7.09754885061479,2007,628
12.072546967175,6,1988,1392,7.25347038268453,7.25347038268453,1988,576
11.35511308931,6,1971,483,6.18208490671663,6.89568269774787,1971,264
11.2885436473206,6,1920,901,6.99301512293296,7.08924315502751,0,0
11.7158744721989,5,1971,765,6.64118216974059,7.21964204013074,1971,440
12.1062578350946,6,1997,926,6.83195356556585,7.38087903556412,1997,470
11.3022167792574,4,1972,630,6.44730586254121,6.44730586254121,0,0
12.2643462706242,7,1996,799,6.71901315438526,7.41577697541539,1996,550
11.661354090741,6,1920,648,6.59987049921284,7.02019070831193,1990,440
11.6868871754197,6,1926,884,6.80793494369993,6.80793494369993,1926,180
11.4114573640277,5,1913,440,6.54391184556479,6.54391184556479,1990,352
11.6082447356423,6,1920,684,6.52941883826223,7.08757370555797,2005,528
13.2267251945288,10,2008,3094,7.78447323573647,7.78447323573647,2008,672
11.6784483779882,4,1955,1440,7.27309259599952,7.27309259599952,0,0
12.0008979333067,5,1930,1078,7.02908756414966,7.36137542897735,1930,360
12.0581583125382,7,2006,1258,7.13807303404435,7.13807303404435,2007,648
12.254867571593,7,1994,915,6.83947643822884,7.55433482372575,1994,493
11.7558794866871,6,1956,1436,7.43248380791712,7.43248380791712,1956,480
12.1547846142867,6,1966,1517,7.54380286750151,7.54380286750151,1966,578
12.2055775229772,7,1998,930,6.86380339145295,7.54274354536855,1998,431
11.6910800185195,6,1937,780,6.66057514983969,7.22766249872865,1937,198
11.6952553550628,3,1948,649,6.52209279817015,7.07665381544395,1981,308
11.6082447356423,6,1930,813,6.70196036600254,6.70196036600254,1932,270
12.5425484535736,7,1975,1533,7.3356339819272,7.3356339819272,1975,576
12.2258801747751,6,1996,872,6.7900972355139,7.4713630881871,1996,422
12.254867571593,8,2008,768,6.6682282484174,7.37211802833779,2008,676
12.1442025609469,5,1976,1728,7.45529848568329,7.45529848568329,1976,560
12.0754000198775,7,1973,1242,7.12528309151071,7.12528309151071,1973,528
11.4927329616823,5,1916,624,6.4377516497364,7.20414929203594,1916,513
12.4529366297041,4,1954,1364,7.41697962138115,7.41697962138115,1954,529
11.9891658551274,8,1925,588,6.72623340235875,7.41878088275079,1925,228
11.6082447356423,5,1950,709,6.88755257166462,7.09340462586877,1950,352
12.4815657332119,8,2009,832,6.72503364216684,7.56837926783652,2009,552
11.9511868474935,7,1936,560,6.35610766069589,7.0352685992811,1971,576
11.0410641112224,5,1965,864,6.76272950693188,6.76272950693188,1965,360
12.1479190307597,6,1934,715,6.74523634948436,7.41517510961329,1939,240
11.7280449090708,5,1978,1040,6.94793706861497,6.94793706861497,0,0
12.0936931096383,7,2004,1375,7.25488481007734,7.25488481007734,2004,398
12.0257550794049,7,1970,1277,7.15305163493748,7.15305163493748,1970,526
11.8947875333545,5,1942,728,6.7900972355139,7.40549566319947,1942,312
12.4292201968364,8,2006,1626,7.39939808333135,7.39939808333135,2006,866
12.138869243416,6,1993,832,6.72503364216684,7.44483327389219,1993,506
12.2643462706242,8,1985,1488,7.31521838975297,7.31521838975297,1985,528
12.1547846142867,7,1977,808,7.05789793741186,7.58578882173203,1977,534
11.9049743094802,6,2005,547,6.9782137426307,6.9782137426307,2005,525
12.9945322786191,8,2006,1976,7.58933582317062,7.58933582317062,2006,908
12.4332122021697,8,2000,1494,7.41034709782102,7.41034709782102,2000,499
11.7943454715497,5,1963,970,6.87832646829133,6.87832646829133,1996,624
12.2496157345126,6,1997,1478,7.30921236569276,7.30921236569276,1997,508
12.8479291632781,9,2006,2153,7.63530388625941,7.88004820097158,2006,694
12.6014907847825,8,2007,1705,7.44949800538285,7.44949800538285,2007,826
11.4016810061534,4,1937,907,7.03174125876313,7.03174125876313,1995,672
12.6946557278288,9,2004,1833,7.5234813125735,7.5234813125735,2004,772
12.8320137501899,9,2003,1792,7.49164547360513,7.49164547360513,2003,874
11.9511868474935,7,1915,910,6.82110747225646,7.51043055637801,1915,164
12.0076278043487,6,1998,1216,7.10414409298753,7.10414409298753,1998,402
11.7943454715497,5,1962,999,6.90775527898214,6.90775527898214,1963,264
11.8981946684588,5,1950,1113,7.01571242048723,7.01571242048723,1950,264
11.9576176964675,5,1965,1073,6.97914527506881,6.97914527506881,1965,515
12.072546967175,5,1971,1484,7.3031700512368,7.3031700512368,1971,487
11.9829353441964,5,1900,954,7.4770384723197,7.78945456608667,1970,520
11.362114203075,4,1970,630,6.44730586254121,6.44730586254121,1970,286
11.6526961029598,5,1976,264,6.42486902390539,7.17395831975679,1976,336
11.7981119259726,6,1941,806,6.86589107488344,7.36454701425564,1941,240
12.0598091135514,6,2006,728,6.59167373200866,7.2841348061952,2006,429
11.9511868474935,5,1960,1269,7.14677217945264,7.14677217945264,1964,308
11.4219170194256,5,1938,190,6.78784498230958,6.78784498230958,1938,273
10.4602707610751,4,1920,720,6.58063913728495,6.58063913728495,0,0
12.9715428132484,8,1992,3200,8.07992777075827,8.07992777075827,1992,546
12.122696471359,7,1925,1026,7.0335064842877,7.50714107972761,1925,240
11.7752974217158,5,1967,864,6.80239476332431,6.80239476332431,1967,288
11.6952553550628,5,1958,912,6.81673588059497,6.81673588059497,1958,297
11.6351519472128,6,1973,672,6.51174532964473,7.10578612948127,1973,264
12.3313872476019,7,2005,866,6.76503897678054,7.47816969415979,2005,603
11.8494048444231,5,1965,1214,7.10249935577465,7.10249935577465,1965,461
12.5741854272962,7,1959,1501,7.49665243816828,7.49665243816828,1959,484
11.8981946684588,6,1974,855,6.75227037614174,7.18765716411496,1974,440
11.7320690269832,5,1952,960,6.86797440897029,7.58120982619635,1952,400
12.2783979582618,8,1993,777,6.97166860472579,7.55590509361135,1993,471
12.2467394280057,6,2009,1218,7.10578612948127,7.10578612948127,2009,676
11.9891658551274,7,1928,689,6.5366915975913,7.2291138777933,1928,360
11.7320690269832,5,1959,1041,6.94889722231331,6.94889722231331,1959,270
12.0131005728107,5,1951,1008,7.21817683840341,7.21817683840341,1951,288
12.2193145828011,7,2005,1368,7.22183582528845,7.22183582528845,2005,474
11.7745279008585,5,1958,864,6.76272950693188,6.76272950693188,1964,624
11.8056025415918,6,1983,1084,6.98564181763921,6.98564181763921,1983,484
11.4773086499677,5,1926,768,6.67203294546107,6.67203294546107,1926,200
12.9063493505239,10,2009,2006,7.61134771740362,7.61134771740362,2009,900
11.970356641103,6,1972,689,7.2291138777933,7.65917136766606,1972,583
12.4874888785461,7,1996,1264,7.15305163493748,7.76004068088038,1996,889
12.2596181517835,6,1998,794,6.78332520060396,7.49387388678356,1998,546
12.363080667835,7,1926,1276,7.15226885603254,7.64060382639363,1926,282
11.5735594985071,4,1900,0,6.54391184556479,7.16626597413364,0,0
11.9183972397228,6,1957,1244,7.12689080889881,7.12689080889881,1957,336
11.9766657704908,6,1947,1004,6.91274282049318,7.41758040241454,1950,420
12.6627092072703,7,1996,1379,7.23273313617761,7.78280726283969,1996,834
12.0782449558223,7,2005,1257,7.14440718032114,7.14440718032114,2005,453
11.7905647772974,5,1956,928,6.83410873881384,6.83410873881384,1956,252
13.0086615024707,9,2008,1452,7.29776828253138,7.90617884039481,2008,858
11.362114203075,4,1920,528,6.40687998606931,6.40687998606931,0,0
12.2091927728664,6,1957,2035,7.83042561782033,7.83042561782033,1975,484
12.072546967175,6,1988,1461,7.31986492980897,7.31986492980897,1988,600
11.7597933553712,6,1920,611,6.62273632394984,7.21744343169653,1920,502
11.5852554288322,5,1955,0,6.71901315438526,6.71901315438526,1967,392
10.5790052428262,1,1946,0,5.81413053182507,5.81413053182507,0,0
12.089544447236,8,2004,707,6.56244409369372,7.25488481007734,2004,403
11.5852554288322,5,1910,1117,6.71052310945243,7.20637729147225,0,0
12.1442025609469,7,1998,880,6.78105762593618,7.45298232946546,1998,527
11.6195441887521,4,1972,864,6.76272950693188,6.76272950693188,1980,576
11.970356641103,5,1968,1051,7.05617528410041,7.05617528410041,1968,336
12.513561021742,8,2001,1581,7.3790081276283,7.3790081276283,2001,670
12.6603310924059,9,2006,1838,7.51697722460432,7.51697722460432,2006,765
12.4211880573971,8,2000,969,6.90575327631146,7.73455884435476,2000,648
12.2702251546747,7,1998,1650,7.42714413340862,7.42714413340862,1998,583
11.7981119259726,7,1998,723,6.64378973314767,6.64378973314767,1998,367
12.098854850641,7,2006,654,6.49978704065585,7.31121838441963,2006,426
12.3414816493391,7,1988,1204,7.2283884515736,7.6889133368648,1988,786
12.254867571593,6,1923,1065,6.82001636467413,7.40000951716269,1950,440
11.7714438820996,5,1970,768,6.64509096950564,6.64509096950564,1987,624
11.7360770162524,5,1955,825,6.71659477352098,6.71659477352098,1963,720
12.479913113434,7,2003,912,6.81673588059497,7.64730883235624,2003,615
11.8494048444231,6,1977,1069,6.97541392745595,6.97541392745595,1977,440
11.630717389476,5,1957,928,6.83410873881384,6.83410873881384,1957,288
12.4509816025126,8,2006,1709,7.4489161025442,7.4489161025442,2006,908
11.5898957653227,4,1949,0,7.02731451403978,7.02731451403978,2002,520
12.5567330382639,7,2003,998,6.91473089271856,7.62413058566129,2003,871
11.6351519472128,5,1922,993,6.9555926083963,6.9555926083963,1922,280
11.8565222615337,5,1957,1092,6.99668148817654,6.99668148817654,1957,299
11.5898957653227,4,1920,637,6.8001700683022,7.19818357710194,1994,570
12.072546967175,7,1996,729,6.59304453414244,7.27724772663148,1996,406
12.363080667835,7,2003,1374,7.35115822643069,7.35115822643069,2003,420
11.7076777721815,5,1957,1392,7.23921497377981,7.23921497377981,1957,528
12.043559598368,5,1974,1389,7.23705902612474,7.23705902612474,1975,418
11.5898957653227,5,1940,996,6.90475076996184,6.90475076996184,0,0
12.1281165094513,6,1918,1163,7.05961762829138,7.42356844425917,1955,396
12.4987459908293,7,1992,1095,7.06219163228656,7.73892375743946,1992,590
11.7597933553712,6,1915,806,6.73578001424233,7.40731771046942,1920,216
12.6915835382302,9,2005,1122,7.0343879299155,7.82604401351897,2005,656
12.2737359668903,7,2004,1517,7.33693691370762,7.33693691370762,2004,532
12.6653975849838,8,1983,1496,7.31121838441963,7.66528471847135,1983,612
11.8201233588874,5,1979,943,6.8501261661455,6.8501261661455,1979,600
11.8678057995605,5,1965,1728,7.45529848568329,7.45529848568329,1987,576
11.6952553550628,6,1959,864,6.76272950693188,6.76272950693188,1959,288
12.3216354404975,7,2009,846,6.74170069465205,7.43425738213314,2009,650
12.043559598368,7,2000,384,6.65286302935335,7.26612877955645,2000,400
11.8422364063316,5,1971,372,6.3578422665081,7.01211529430638,1971,288
11.6826766783403,5,1947,832,6.72503364216684,7.10414409298753,1947,336
11.8844959179307,7,1928,861,6.77764659363512,7.29844510150815,1928,216
12.0106719281964,5,1966,1164,7.18614430452233,7.18614430452233,1966,564
11.8913687499821,7,2007,689,6.55677835615804,7.23921497377981,2007,540
11.7867697351338,5,1954,1050,6.95749737087695,7.49331724886215,1954,352
12.1112178620172,6,1960,1144,7.26542972325395,7.26542972325395,1960,572
12.4423061483819,8,2008,2042,7.62217459481762,7.62217459481762,2009,1390
11.6826766783403,6,1990,816,6.70563909486,6.70563909486,0,0
12.6915835382302,10,1893,1237,7.32778053842163,7.9287663216267,1988,880
11.7981119259726,4,1935,884,6.89770494312864,7.36137542897735,1935,240
12.8209906812503,8,2005,1868,7.61529833982581,7.61529833982581,2005,880
11.7752974217158,6,1918,816,6.73221070646721,6.73221070646721,1961,275
11.8277435040537,5,1982,840,6.75809450442773,6.75809450442773,1996,528
11.8706069022246,5,1968,1437,7.29573507274928,7.29573507274928,1968,452
11.2835248791797,5,1930,742,6.65929391968364,6.84161547647759,1988,308
12.1329695529312,7,2004,770,6.64768837356333,7.36707705988101,2004,520
13.0213290458583,10,2008,1722,7.45529848568329,7.7393592026891,2008,842
11.8350162104899,5,1982,816,6.70563909486,6.70563909486,1985,816
11.8494048444231,6,2003,848,6.74405918631135,6.74405918631135,2003,420
11.6082447356423,5,1975,924,6.82979373751242,6.82979373751242,1981,280
12.6729495165583,8,2005,1814,7.51043055637801,7.51043055637801,2005,758
11.6483737691453,6,1910,684,6.52941883826223,7.22183582528845,1930,216
12.1766541334475,7,2006,1258,7.24636808010246,7.24636808010246,2006,648
12.2899587272015,5,1977,1430,7.40731771046942,7.40731771046942,1977,621
11.9250417382917,6,1980,716,6.57507584059962,7.350516171834,1980,452
12.5245300130057,8,2005,1058,6.96508034560141,7.5522372875608,2003,736
11.8565222615337,6,1937,780,6.66057514983969,7.22693601849329,1979,544
12.3013873707787,8,1992,908,6.8330317327862,7.55799495853081,1992,506
11.9250417382917,7,2004,600,6.39859493453521,7.09090982207998,2004,480
12.3059225053765,7,2002,1494,7.30988148582479,7.30988148582479,2002,530
12.2307701361574,7,1965,768,7.07918439460967,7.59438124255182,1965,486
11.9316423787541,5,1996,1040,6.94793706861497,6.94793706861497,2000,576
12.3238601256211,5,1948,896,7.01481435127554,7.60539236481493,1948,230
12.7913589649499,8,1934,965,7.57095858316901,8.06934236681164,1934,380
11.6826766783403,4,1961,1029,6.93731408122368,6.93731408122368,1961,261
12.6539616644054,9,2000,1440,7.29776828253138,7.67508185771633,2000,736
11.9049743094802,6,1978,1032,6.94022246911964,6.94022246911964,1978,564
12.4741933865716,8,2001,1299,7.17011954344963,7.53529670244409,2001,531
11.8981946684588,5,2007,1120,7.02197642307216,7.02197642307216,0,0
11.2319011801825,4,1972,630,6.44730586254121,6.44730586254121,0,0
11.8313864687896,6,1963,936,6.96129604591017,6.96129604591017,1963,480
12.1183391897226,6,2002,783,6.69456205852109,7.31986492980897,2002,393
11.5664757105263,6,1954,832,6.72503364216684,6.72503364216684,1962,528
12.6597372672176,9,2007,1822,7.51152464839087,7.51152464839087,2007,774
12.6280703342727,8,2003,1482,7.30182234213793,7.72444664563354,2003,749
11.1124628236349,3,1914,864,6.76272950693188,6.76272950693188,0,0
12.3883983689821,6,1974,1522,7.34536484041687,7.86901937649902,1974,624
11.8130374648005,5,1977,980,6.88857245956536,6.88857245956536,1986,484
12.034696963475,6,2000,756,6.62936325343745,7.32184971378836,2000,440
12.014615485902,6,1972,732,6.92067150424868,7.49052940206071,1972,484
11.9829353441964,6,1962,1116,7.0184017990692,7.0184017990692,1962,440
11.8486903085909,5,1960,978,7.26052259808985,7.26052259808985,1960,286
11.9381997363009,6,1955,1156,7.32712329225929,7.32712329225929,1955,364
11.8130374648005,5,1969,1040,6.94793706861497,7.64060382639363,1969,504
12.034696963475,6,1964,1248,7.2086003379602,7.2086003379602,1964,520
11.7280449090708,5,1880,636,6.99393297522319,7.46794233228585,1937,240
12.2524837916026,8,2006,1554,7.34923082461333,7.34923082461333,2006,627
11.3205656934614,7,1977,1386,7.25276241805319,7.25276241805319,1977,544
11.845109950884,5,1954,1056,6.96318998587024,6.96318998587024,1954,260
11.8775755229785,6,1980,1056,6.96318998587024,6.96318998587024,1980,576
12.2060776455177,6,1914,1440,7.27309259599952,8.13035354743124,0,0
11.002116507732,2,1936,264,6.68586094706836,6.68586094706836,0,0
11.4403655247658,5,1954,811,6.69950034016168,7.23561914106675,1954,256
11.3504183001091,5,1910,796,6.68085467879022,6.68085467879022,0,0
12.4858309073489,8,2006,1520,7.35755620091035,7.35755620091035,2006,648
12.5208870349986,8,2003,1518,7.32580750259577,7.32580750259577,2003,588
12.3282947030234,7,2001,1057,6.96413561241824,7.56527528189893,2001,650
12.75130259456,8,1972,1952,7.60140233458373,7.90285719128058,1972,538
11.9316423787541,5,1969,780,6.66057514983969,7.39079852173568,1969,462
12.82363114284,9,2009,1766,7.4770384723197,7.4770384723197,2009,478
11.8723536153554,6,1971,981,6.88959130835447,6.88959130835447,1979,576
11.4957894790235,5,1950,0,6.9555926083963,6.9555926083963,1950,420
11.9511868474935,6,1953,1094,6.9985096422506,6.9985096422506,1953,495
11.9511868474935,6,1966,756,6.95844839329766,7.51752085060303,1966,442
11.3445186475948,4,1970,630,6.44730586254121,6.44730586254121,0,0
12.2353935553999,7,2007,813,6.71295620067707,7.41818082272679,2007,562
11.5898957653227,4,1940,755,6.62804137617953,7.32052696227274,1940,296
12.1600339426172,7,1996,880,6.8134445995109,7.44833386089748,1996,512
11.8130374648005,6,1906,756,6.62936325343745,7.29301767977278,1906,216
12.7656912906044,8,1995,2109,7.65633716643018,7.65633716643018,1995,839
11.3851034570321,6,1971,525,6.26530121273771,6.99668148817654,1971,264
11.8879382384223,5,1959,1053,6.96034772910131,6.96034772910131,1959,312
11.9117082963145,7,1931,776,6.74758652682932,7.31521838975297,1931,270
11.4876179133436,6,1948,912,6.81673588059497,7.28550654852279,1948,330
12.0257550794049,5,1964,1486,7.30451594646016,7.30451594646016,1968,480
12.195522184635,7,1976,793,7.04141166379481,7.56837926783652,1976,550
12.9042098551603,8,1994,1629,7.43070708254597,7.80343505695217,1994,711
11.6082447356423,6,1968,1392,7.23921497377981,7.23921497377981,1968,576
11.8313864687896,4,1972,1138,7.07496319796604,7.07496319796604,1974,588
12.9551298220918,8,2005,2077,7.64873978895624,7.64873978895624,2005,1134
12.3480104798042,8,2000,1406,7.28276117960559,7.568895663407,2000,504
11.7675754352517,6,1965,1021,7.2902928824466,7.77527584648686,1965,596
12.1730379593973,6,1994,1408,7.4265490723973,7.4265490723973,1994,575
12.0317252107486,5,1956,1188,7.27100853828099,7.27100853828099,1999,576
11.8313864687896,4,1922,700,7.07411681619736,7.07411681619736,1922,252
12.0639386420412,6,2005,738,6.6052979209482,7.29776828253138,2005,540
11.5483022612706,6,1925,672,6.54821910276237,7.22256601882217,1930,300
12.0137068134704,6,1977,1208,7.09754885061479,7.09754885061479,1977,546
12.4587788825735,6,1957,1477,7.51752085060303,7.51752085060303,1957,416
11.8494048444231,6,1965,1136,7.03614849375054,7.03614849375054,1965,384
11.908346971209,6,1978,855,6.75227037614174,7.27378631784489,1978,440
11.3736748918235,4,1900,1095,6.99942246750796,7.48155570190952,1920,779
11.6036889606171,5,1924,768,6.67582322163485,6.67582322163485,1924,240
12.8279950013619,8,2008,2046,7.62413058566129,7.62413058566129,2008,834
11.7636919653883,5,1961,988,6.89669433162271,6.89669433162271,1963,572
11.8706069022246,6,1980,923,6.82871207164168,6.82871207164168,1980,264
11.9793915946358,5,1932,793,6.74405918631135,7.32712329225929,1968,281
12.06105265381,6,1996,1291,7.16394668434255,7.16394668434255,1996,431
12.5602479680166,9,2002,1626,7.41997992366183,7.41997992366183,2002,702
12.3059225053765,7,1998,1195,7.08673793451058,7.51752085060303,1998,486
12.2428914379184,7,1984,1190,7.0825485693553,7.64539769942863,1984,577
12.3365569003422,7,2007,874,6.77422388635761,7.47420480649612,2007,578
11.9103651217887,7,2004,551,6.31354804627709,7.0057890192535,2004,480
12.8790196697898,8,2007,1419,7.25841215059531,7.25841215059531,2007,567
12.1792203274539,6,2005,1362,7.21744343169653,7.21744343169653,2005,460
11.8565222615337,6,2004,848,6.74405918631135,6.74405918631135,2004,420
12.7218887958774,7,1989,1210,7.12205988162914,7.83201418050547,1989,628
11.5943303214208,5,1921,1073,6.97914527506881,6.97914527506881,1968,326
11.8600620631783,5,1936,927,6.97354301952014,7.33953769540767,1995,576
12.0782449558223,6,1987,1112,7.03702761468628,7.03702761468628,1987,551
11.3964028846062,5,1921,616,6.42486902390539,6.42486902390539,1921,205
11.7240045321834,5,1952,980,7.04664727784876,7.04664727784876,1952,308
11.8386328248001,5,1965,894,6.79682371827486,6.79682371827486,1973,336
12.1858750402405,7,2004,1391,7.23849684089437,7.23849684089437,2004,530
12.6523629481535,8,2002,1800,7.49609734517596,7.49609734517596,2002,765
11.8494048444231,7,1969,1164,7.0604763659998,7.0604763659998,1969,528
12.7991784719099,8,2006,1234,7.14282740116162,7.85438121065236,2006,666
11.8494048444231,5,1900,360,6.94022246911964,7.50273821075485,1999,672
12.2690521395162,7,2004,1473,7.3031700512368,7.3031700512368,2004,606
10.9151066458675,4,1930,0,5.92157841964382,6.99668148817654,0,0
12.6181856076098,7,1971,1643,7.50933526601659,7.50933526601659,1971,739
12.4450934830008,8,2006,1324,7.18916773842032,7.18916773842032,2006,550
12.0981588730846,7,2007,728,6.59167373200866,7.2841348061952,2007,400
11.6073352395314,5,1966,876,6.80793494369993,6.80793494369993,1966,408
10.8590182281479,3,1935,270,6.59304453414244,6.59304453414244,0,0
11.5403168715621,4,1900,859,6.75693238924755,7.07242190053737,1964,384
12.1495075850331,8,1988,1228,7.11395610956603,7.11395610956603,1988,472
11.7675754352517,4,1970,960,6.86797440897029,6.86797440897029,1970,576
11.7791361685508,6,1976,725,6.5875500148248,7.29979736675816,1976,475
12.0137068134704,6,1974,1064,7.2086003379602,7.2086003379602,1974,478
11.9798054707799,7,1890,718,7.36327958696304,7.8458075026378,1996,704
11.9640074537369,5,1973,1176,7.07242190053737,7.07242190053737,1973,439
12.7396406888127,7,1993,1311,7.18992217074581,7.79110951061003,1993,983
11.7636919653883,5,1969,971,6.87935580446044,6.87935580446044,1969,300
12.5245300130057,8,1985,1742,7.46336304552002,7.46336304552002,1985,564
11.8706069022246,6,2004,848,6.74405918631135,6.74405918631135,2004,420
11.7320690269832,4,1970,864,6.76272950693188,6.76272950693188,1994,463
11.8130374648005,4,1954,941,6.90575327631146,7.29369772060144,1958,548
12.676079399771,9,2007,1698,7.43779512167193,7.43779512167193,2007,768
11.6994133306336,4,1970,864,6.76272950693188,6.76272950693188,1989,660
12.3104371653488,6,1988,880,7.42714413340862,7.42714413340862,1988,540
12.1781925834156,7,2007,1232,7.11720550316434,7.11720550316434,2007,632
11.6082447356423,5,1958,1584,7.48268182815465,7.48268182815465,1968,888
11.5424939759025,4,1925,780,6.74405918631135,7.09754885061479,1962,539
12.373707715235,8,1995,1595,7.38832785957711,7.38832785957711,1995,608
12.1415394577117,7,2003,868,7.04490511712937,7.04490511712937,2003,438
12.3126868749604,7,1998,1153,7.05098944706805,7.61677580869837,1998,541
11.7860089953538,5,1961,864,7.04315991598834,7.04315991598834,1961,264
11.5898957653227,5,1968,948,6.85540879860993,6.85540879860993,1968,300
12.0015116147394,7,1914,880,6.78105762593618,7.47816969415979,1914,320
11.4457274104068,3,1950,0,6.94793706861497,6.94793706861497,1949,400
12.3879816172226,8,2005,893,6.80461452006262,7.49665243816828,2005,800
12.0951466713995,5,1987,1200,7.09090982207998,7.09090982207998,0,0
12.1547846142867,7,2004,864,6.76272950693188,7.45529848568329,2004,572
11.7905647772974,5,1910,264,6.64509096950564,7.26752542782817,1910,360
11.8635893788121,6,1961,912,6.81673588059497,6.81673588059497,1962,288
12.0951466713995,7,2000,1349,7.20785987143248,7.20785987143248,2000,539
12.072546967175,5,1963,520,7.28961052145117,7.28961052145117,1997,480
12.1007176854125,8,1993,1337,7.19893124068817,7.19893124068817,1993,462
12.6108742002021,8,1976,1142,7.06987412845857,7.90691548867859,1994,831
12.3715913212869,7,2000,952,6.88857245956536,7.72179177681754,2000,554
12.4911763969672,7,1880,1240,7.18614430452233,7.87891291229713,1950,864
12.469978029555,7,1996,1720,7.45066079621154,7.45066079621154,1996,527
11.4927329616823,4,1945,0,6.99301512293296,7.33302301438648,1945,240
11.4773086499677,4,1910,576,6.67582322163485,7.03966034986208,0,0
11.995357787035,7,2003,660,6.49375383985169,7.18614430452233,2003,400
12.2876572408069,6,1997,1479,7.30988148582479,7.30988148582479,1997,576
12.5263465373326,8,2005,1030,6.94601399109923,7.64921631982063,2005,878
11.9576176964675,6,1969,1026,6.93439720992856,6.93439720992856,1969,440
12.0581583125382,6,1999,729,6.61069604471776,7.29437729928882,1999,440
12.2643462706242,8,2007,866,6.76503897678054,7.47816969415979,2007,578
11.9760366457712,6,1978,672,6.51174532964473,7.23489842031483,1978,440
12.0973788027273,7,1999,744,6.63068338564237,7.31455283232408,1999,440
12.5776396502326,8,1995,1318,7.19218205871325,7.83676478326407,1995,752
11.7558794866871,6,1959,864,6.76272950693188,6.76272950693188,2008,300
11.5129354649202,5,1924,1145,7.17165682276851,7.17165682276851,1965,440
12.2793277540991,7,2009,756,6.63987583382654,7.34471905414967,2009,614
12.7278411766891,8,1999,1252,7.14598446771439,7.76895604453833,1999,856
12.5061809416774,8,1995,1494,7.30988148582479,7.30988148582479,1995,481
12.4842080431487,9,2008,1498,7.3178761986265,7.3178761986265,2008,592
