"OverallQual","YearBuilt","TotalBsmtSF","X1stFlrSF","GrLivArea","TotRmsAbvGrd","GarageYrBlt","GarageCars","GarageArea","SalePrice"
3,1949,0,6.94793706861497,6.94793706861497,6,1949,2,400,11.3794055008518
9,2005,1684,7.42952084278646,7.42952084278646,6,2005,2,564,12.4912553471553
5,1976,536,6.28599809450886,7.01481435127554,4,1976,1,336,11.3504183001091
6,1939,972,6.880384082186,7.36391350140582,6,1939,1,312,11.8508323862248
6,1960,958,6.86589107488344,6.86589107488344,5,1960,1,301,11.9283475045698
6,1960,1478,7.2991214627108,7.2991214627108,6,1960,2,498,11.967187086434
7,2003,764,6.63987583382654,7.39449310721904,6,2003,2,474,11.9447143748812
9,2005,1848,7.52240023138712,7.91169052070834,10,2006,3,706,12.9880431022652
9,2007,1869,7.53369370984863,7.53369370984863,6,2007,2,617,12.6700016113119
7,1986,1453,7.28207365809346,7.28207365809346,6,1986,2,445,12.1547846142867
5,1941,616,6.42486902390539,7.01391547481053,5,1941,1,200,11.4616426968431
6,1928,624,6.58063913728495,6.58063913728495,5,2005,2,484,11.5702599744155
6,1940,940,7.08422642209792,7.37525577800975,6,1940,1,240,11.8494048444231
6,1995,1200,7.09090982207998,7.09090982207998,6,1995,2,521,12.0867315216846
6,1992,1158,7.06304816338817,7.06304816338817,6,1992,2,400,12.06105265381
5,1976,1142,7.04141166379481,7.04141166379481,6,1976,2,528,11.8056025415918
5,1958,1062,7.21007962817079,7.21007962817079,6,1958,1,288,11.7752974217158
8,1998,1086,6.99117688712121,7.56268124672188,7,1998,2,592,12.5425484535736
6,1978,888,6.81673588059497,6.81673588059497,5,1978,2,470,11.9576176964675
5,1940,883,6.89669433162271,7.31721240835984,8,1940,1,240,11.8844959179307
7,2003,0,6.20657592672493,7.56164174558878,7,2003,2,672,12.1985494168801
6,1972,483,6.18208490671663,6.89568269774787,5,1972,1,264,11.6784483779882
6,1976,796,6.67329796776765,7.36201055125973,6,1976,2,566,12.1547846142867
5,1920,672,6.51174532964473,7.20414929203594,6,1964,1,468,11.8981946684588
6,1963,1394,7.24064969425547,7.24064969425547,6,1963,2,514,11.9766657704908
6,1962,1099,7.26682734752059,7.26682734752059,6,1962,1,296,12.0137068134704
5,1954,1268,7.14598446771439,7.14598446771439,7,1954,1,244,11.7905647772974
5,1959,1063,7.1608459066643,7.1608459066643,7,1997,2,576,11.995357787035
6,2000,953,6.86066367144829,7.41758040241454,7,2000,2,460,12.0575784376589
4,1959,0,7.02197642307216,7.37086016653672,7,1991,2,680,11.8088212126465
6,1984,744,6.62406522779989,6.62406522779989,4,1984,1,264,11.7360770162524
5,1953,608,7.18538701558042,7.18538701558042,5,1953,1,270,11.7199477644028
7,2003,847,6.7428806357919,7.56475701290573,8,2003,2,434,12.2991120672956
1,1922,683,6.80793494369993,6.80793494369993,4,0,0,0,11.0186455364637
5,1996,870,6.81892406527552,6.81892406527552,5,1998,2,576,11.9049743094802
8,2004,1580,7.36581283720947,7.81075811652936,8,2004,2,610,12.7367038377645
9,2010,1856,7.52671756135271,7.52671756135271,8,2010,3,834,12.88520456961
6,2000,982,6.91572344863131,7.49609734517596,7,2000,2,463,12.0951466713995
5,1924,1026,6.93439720992856,7.43366654016617,6,1924,1,308,11.7519502394255
7,2006,1293,7.17165682276851,7.17165682276851,5,2006,2,572,12.1428718958439
7,2006,939,6.84587987526405,7.49443021503157,8,2006,2,639,12.2713967954806
6,1928,784,6.66568371778241,6.66568371778241,5,1950,2,360,11.2385017770766
6,1992,1580,6.98471632011827,7.57763383260273,9,1992,2,501,12.3883983689821
8,2004,1256,7.14677217945264,7.14677217945264,6,2004,2,430,12.1652558593297
5,1910,658,6.49072353450251,7.07749805356923,8,0,0,0,11.3022167792574
6,1976,1041,7.02642680869964,7.02642680869964,6,1977,1,352,11.7360770162524
7,1999,1468,7.29979736675816,7.29979736675816,6,1999,2,577,12.1600339426172
10,2007,1682,7.46336304552002,7.75491027202143,9,2008,3,846,12.9621969726666
5,1900,861,6.86901445066571,7.2211050981825,7,1978,1,384,11.6868871754197
6,2001,804,6.69084227741856,7.58171964012531,7,2001,2,560,12.2783979582618
5,1959,0,6.78332520060396,6.78332520060396,5,1959,1,294,11.5759096537589
4,1941,788,6.67076632084587,6.67076632084587,4,0,0,0,11.5129354649202
5,1940,735,6.60123011872888,6.94215670569947,5,1940,1,240,11.5991123354811
5,1956,1144,7.04315991598834,7.04315991598834,6,1956,1,596,11.7675754352517
5,1972,894,6.79682371827486,6.79682371827486,6,1985,2,600,11.7199477644028
5,1962,864,6.77650699237218,7.50273821075485,8,1962,1,264,12.0406141054903
5,1920,961,6.98286275146894,6.98286275146894,6,1920,1,338,11.1124628236349
7,2006,1092,7.01481435127554,7.34665516317654,7,2007,2,438,12.3925563618418
8,1996,1260,7.16162200293919,7.16162200293919,4,1996,2,500,12.4110562995282
7,2005,1310,7.1785454837637,7.1785454837637,6,2005,2,400,12.0136462059405
5,1940,672,6.51174532964473,6.51174532964473,4,1940,1,240,11.5898957653227
8,1998,1141,7.06133436691044,7.72488843932307,10,1998,2,420,12.4607187398652
6,1995,806,6.69332366826995,7.36073990305828,7,1995,2,373,12.0317252107486
4,1976,1281,7.39079852173568,7.39079852173568,8,1993,2,490,11.9183972397228
6,1936,1064,7.06219163228656,7.40245152081824,6,1936,1,240,11.6526961029598
6,1915,840,6.73459165997295,7.42714413340862,8,1960,1,308,12.0839106612575
7,2006,1063,6.97728134163075,7.68386398025643,9,2006,3,947,12.5425484535736
8,2007,1034,6.95749737087695,7.63964228785801,8,2008,3,836,12.7359682753497
5,1958,1276,7.15226885603254,7.15226885603254,5,1958,1,350,11.002116507732
5,1955,1056,6.96318998587024,6.96318998587024,5,1955,2,572,11.8844959179307
7,2009,1470,7.2991214627108,7.2991214627108,7,2009,2,484,12.3104371653488
5,1927,1008,6.93634273583405,6.93634273583405,5,1927,2,360,11.6526961029598
7,1993,1080,6.98564181763921,7.64873978895624,9,1993,3,678,12.3371052938919
7,2007,1340,7.20117088328168,7.20117088328168,6,2007,2,396,12.1069978885889
6,1978,672,6.51174532964473,7.24494154633701,6,1978,2,440,11.9150583607537
6,1918,1370,7.22329567956231,7.87283617502572,10,1918,3,864,12.3842230150053
5,1940,756,6.62936325343745,7.0343879299155,7,1940,1,240,11.7440451224101
5,1968,1056,6.96318998587024,6.96318998587024,6,1968,1,304,11.8635893788121
7,1997,1344,7.20414929203594,7.20414929203594,8,1997,4,784,12.2370915463573
6,1977,1602,7.37963215260955,7.37963215260955,8,1977,2,529,12.2783979582618
5,1954,988,6.89669433162271,6.89669433162271,4,1954,2,520,11.6351519472128
8,1998,1470,7.29369772060144,7.87511928104029,8,1998,3,696,12.6603310924059
6,1956,1196,7.08757370555797,7.08757370555797,6,1956,1,297,11.8422364063316
7,1946,651,6.56244409369372,7.23705902612474,6,1947,1,240,11.8130374648005
7,1989,1518,7.40549566319947,7.40549566319947,5,1989,2,569,12.5245300130057
4,1957,907,6.81124437860129,6.81124437860129,5,1964,1,352,11.59918572661
7,2007,1208,7.09754885061479,7.09754885061479,6,2007,2,628,12.182809136285
6,1988,1392,7.25347038268453,7.25347038268453,6,1988,2,576,12.072546967175
6,1971,483,6.18208490671663,6.89568269774787,4,1971,1,264,11.35511308931
6,1920,901,6.99301512293296,7.08924315502751,7,0,0,0,11.2885436473206
5,1971,765,6.64118216974059,7.21964204013074,6,1971,2,440,11.7158744721989
6,1997,926,6.83195356556585,7.38087903556412,7,1997,2,470,12.1062578350946
4,1972,630,6.44730586254121,6.44730586254121,3,0,0,0,11.3022167792574
7,1996,799,6.71901315438526,7.41577697541539,6,1996,2,550,12.2643462706242
6,1920,648,6.59987049921284,7.02019070831193,6,1990,2,440,11.661354090741
6,1926,884,6.80793494369993,6.80793494369993,4,1926,1,180,11.6868871754197
5,1913,440,6.54391184556479,6.54391184556479,4,1990,1,352,11.4114573640277
6,1920,684,6.52941883826223,7.08757370555797,7,2005,2,528,11.6082447356423
10,2008,3094,7.78447323573647,7.78447323573647,10,2008,3,672,13.2267251945288
4,1955,1440,7.27309259599952,7.27309259599952,8,0,0,0,11.6784483779882
5,1930,1078,7.02908756414966,7.36137542897735,8,1930,2,360,12.0008979333067
7,2006,1258,7.13807303404435,7.13807303404435,6,2007,3,648,12.0581583125382
7,1994,915,6.83947643822884,7.55433482372575,8,1994,2,493,12.254867571593
6,1956,1436,7.43248380791712,7.43248380791712,7,1956,2,480,11.7558794866871
6,1966,1517,7.54380286750151,7.54380286750151,6,1966,2,578,12.1547846142867
7,1998,930,6.86380339145295,7.54274354536855,10,1998,2,431,12.2055775229772
6,1937,780,6.66057514983969,7.22766249872865,7,1937,1,198,11.6910800185195
3,1948,649,6.52209279817015,7.07665381544395,6,1981,1,308,11.6952553550628
6,1930,813,6.70196036600254,6.70196036600254,5,1932,1,270,11.6082447356423
7,1975,1533,7.3356339819272,7.3356339819272,5,1975,2,576,12.5425484535736
6,1996,872,6.7900972355139,7.4713630881871,7,1996,2,422,12.2258801747751
8,2008,768,6.6682282484174,7.37211802833779,6,2008,2,676,12.254867571593
5,1976,1728,7.45529848568329,7.45529848568329,8,1976,2,560,12.1442025609469
7,1973,1242,7.12528309151071,7.12528309151071,6,1973,2,528,12.0754000198775
5,1916,624,6.4377516497364,7.20414929203594,7,1916,3,513,11.4927329616823
4,1954,1364,7.41697962138115,7.41697962138115,6,1954,2,529,12.4529366297041
8,1925,588,6.72623340235875,7.41878088275079,7,1925,1,228,11.9891658551274
5,1950,709,6.88755257166462,7.09340462586877,5,1950,1,352,11.6082447356423
8,2009,832,6.72503364216684,7.56837926783652,8,2009,2,552,12.4815657332119
7,1936,560,6.35610766069589,7.0352685992811,6,1971,2,576,11.9511868474935
5,1965,864,6.76272950693188,6.76272950693188,5,1965,1,360,11.0410641112224
6,1934,715,6.74523634948436,7.41517510961329,6,1939,1,240,12.1479190307597
5,1978,1040,6.94793706861497,6.94793706861497,5,0,0,0,11.7280449090708
7,2004,1375,7.25488481007734,7.25488481007734,6,2004,2,398,12.0936931096383
7,1970,1277,7.15305163493748,7.15305163493748,5,1970,2,526,12.0257550794049
5,1942,728,6.7900972355139,7.40549566319947,7,1942,1,312,11.8947875333545
8,2006,1626,7.39939808333135,7.39939808333135,7,2006,3,866,12.4292201968364
6,1993,832,6.72503364216684,7.44483327389219,7,1993,2,506,12.138869243416
8,1985,1488,7.31521838975297,7.31521838975297,4,1985,2,528,12.2643462706242
7,1977,808,7.05789793741186,7.58578882173203,8,1977,2,534,12.1547846142867
6,2005,547,6.9782137426307,6.9782137426307,5,2005,2,525,11.9049743094802
8,2006,1976,7.58933582317062,7.58933582317062,7,2006,3,908,12.9945322786191
8,2000,1494,7.41034709782102,7.41034709782102,6,2000,2,499,12.4332122021697
5,1963,970,6.87832646829133,6.87832646829133,5,1996,2,624,11.7943454715497
6,1997,1478,7.30921236569276,7.30921236569276,7,1997,2,508,12.2496157345126
9,2006,2153,7.63530388625941,7.88004820097158,9,2006,3,694,12.8479291632781
8,2007,1705,7.44949800538285,7.44949800538285,7,2007,3,826,12.6014907847825
4,1937,907,7.03174125876313,7.03174125876313,7,1995,2,672,11.4016810061534
9,2004,1833,7.5234813125735,7.5234813125735,8,2004,3,772,12.6946557278288
9,2003,1792,7.49164547360513,7.49164547360513,6,2003,3,874,12.8320137501899
7,1915,910,6.82110747225646,7.51043055637801,7,1915,1,164,11.9511868474935
6,1998,1216,7.10414409298753,7.10414409298753,5,1998,2,402,12.0076278043487
5,1962,999,6.90775527898214,6.90775527898214,6,1963,1,264,11.7943454715497
5,1950,1113,7.01571242048723,7.01571242048723,5,1950,1,264,11.8981946684588
5,1965,1073,6.97914527506881,6.97914527506881,6,1965,2,515,11.9576176964675
5,1971,1484,7.3031700512368,7.3031700512368,7,1971,2,487,12.072546967175
5,1900,954,7.4770384723197,7.78945456608667,10,1970,2,520,11.9829353441964
4,1970,630,6.44730586254121,6.44730586254121,3,1970,1,286,11.362114203075
5,1976,264,6.42486902390539,7.17395831975679,4,1976,1,336,11.6526961029598
6,1941,806,6.86589107488344,7.36454701425564,5,1941,1,240,11.7981119259726
6,2006,728,6.59167373200866,7.2841348061952,8,2006,2,429,12.0598091135514
5,1960,1269,7.14677217945264,7.14677217945264,6,1964,1,308,11.9511868474935
5,1938,190,6.78784498230958,6.78784498230958,4,1938,1,273,11.4219170194256
4,1920,720,6.58063913728495,6.58063913728495,4,0,0,0,10.4602707610751
8,1992,3200,8.07992777075827,8.07992777075827,10,1992,2,546,12.9715428132484
7,1925,1026,7.0335064842877,7.50714107972761,8,1925,1,240,12.122696471359
5,1967,864,6.80239476332431,6.80239476332431,5,1967,1,288,11.7752974217158
5,1958,912,6.81673588059497,6.81673588059497,5,1958,1,297,11.6952553550628
6,1973,672,6.51174532964473,7.10578612948127,7,1973,1,264,11.6351519472128
7,2005,866,6.76503897678054,7.47816969415979,7,2005,2,603,12.3313872476019
5,1965,1214,7.10249935577465,7.10249935577465,6,1965,2,461,11.8494048444231
7,1959,1501,7.49665243816828,7.49665243816828,6,1959,2,484,12.5741854272962
6,1974,855,6.75227037614174,7.18765716411496,6,1974,2,440,11.8981946684588
5,1952,960,6.86797440897029,7.58120982619635,10,1952,2,400,11.7320690269832
8,1993,777,6.97166860472579,7.55590509361135,8,1993,2,471,12.2783979582618
6,2009,1218,7.10578612948127,7.10578612948127,4,2009,2,676,12.2467394280057
7,1928,689,6.5366915975913,7.2291138777933,7,1928,2,360,11.9891658551274
5,1959,1041,6.94889722231331,6.94889722231331,6,1959,1,270,11.7320690269832
5,1951,1008,7.21817683840341,7.21817683840341,6,1951,1,288,12.0131005728107
7,2005,1368,7.22183582528845,7.22183582528845,6,2005,2,474,12.2193145828011
5,1958,864,6.76272950693188,6.76272950693188,5,1964,2,624,11.7745279008585
6,1983,1084,6.98564181763921,6.98564181763921,5,1983,2,484,11.8056025415918
5,1926,768,6.67203294546107,6.67203294546107,5,1926,1,200,11.4773086499677
10,2009,2006,7.61134771740362,7.61134771740362,9,2009,3,900,12.9063493505239
6,1972,689,7.2291138777933,7.65917136766606,7,1972,2,583,11.970356641103
7,1996,1264,7.15305163493748,7.76004068088038,7,1996,3,889,12.4874888785461
6,1998,794,6.78332520060396,7.49387388678356,7,1998,2,546,12.2596181517835
7,1926,1276,7.15226885603254,7.64060382639363,9,1926,1,282,12.363080667835
4,1900,0,6.54391184556479,7.16626597413364,7,0,0,0,11.5735594985071
6,1957,1244,7.12689080889881,7.12689080889881,6,1957,1,336,11.9183972397228
6,1947,1004,6.91274282049318,7.41758040241454,7,1950,2,420,11.9766657704908
7,1996,1379,7.23273313617761,7.78280726283969,8,1996,3,834,12.6627092072703
7,2005,1257,7.14440718032114,7.14440718032114,6,2005,2,453,12.0782449558223
5,1956,928,6.83410873881384,6.83410873881384,4,1956,1,252,11.7905647772974
9,2008,1452,7.29776828253138,7.90617884039481,11,2008,3,858,13.0086615024707
4,1920,528,6.40687998606931,6.40687998606931,5,0,0,0,11.362114203075
6,1957,2035,7.83042561782033,7.83042561782033,9,1975,2,484,12.2091927728664
6,1988,1461,7.31986492980897,7.31986492980897,5,1988,2,600,12.072546967175
6,1920,611,6.62273632394984,7.21744343169653,6,1920,2,502,11.7597933553712
5,1955,0,6.71901315438526,6.71901315438526,5,1967,1,392,11.5852554288322
1,1946,0,5.81413053182507,5.81413053182507,2,0,0,0,10.5790052428262
8,2004,707,6.56244409369372,7.25488481007734,6,2004,2,403,12.089544447236
5,1910,1117,6.71052310945243,7.20637729147225,5,0,0,0,11.5852554288322
7,1998,880,6.78105762593618,7.45298232946546,8,1998,2,527,12.1442025609469
4,1972,864,6.76272950693188,6.76272950693188,5,1980,2,576,11.6195441887521
5,1968,1051,7.05617528410041,7.05617528410041,7,1968,1,336,11.970356641103
8,2001,1581,7.3790081276283,7.3790081276283,6,2001,2,670,12.513561021742
9,2006,1838,7.51697722460432,7.51697722460432,8,2006,3,765,12.6603310924059
8,2000,969,6.90575327631146,7.73455884435476,8,2000,3,648,12.4211880573971
7,1998,1650,7.42714413340862,7.42714413340862,7,1998,2,583,12.2702251546747
7,1998,723,6.64378973314767,6.64378973314767,4,1998,1,367,11.7981119259726
7,2006,654,6.49978704065585,7.31121838441963,7,2006,2,426,12.098854850641
7,1988,1204,7.2283884515736,7.6889133368648,9,1988,3,786,12.3414816493391
6,1923,1065,6.82001636467413,7.40000951716269,6,1950,2,440,12.254867571593
5,1970,768,6.64509096950564,6.64509096950564,5,1987,2,624,11.7714438820996
5,1955,825,6.71659477352098,6.71659477352098,4,1963,2,720,11.7360770162524
7,2003,912,6.81673588059497,7.64730883235624,8,2003,2,615,12.479913113434
6,1977,1069,6.97541392745595,6.97541392745595,4,1977,2,440,11.8494048444231
5,1957,928,6.83410873881384,6.83410873881384,5,1957,1,288,11.630717389476
8,2006,1709,7.4489161025442,7.4489161025442,7,2006,3,908,12.4509816025126
4,1949,0,7.02731451403978,7.02731451403978,5,2002,2,520,11.5898957653227
7,2003,998,6.91473089271856,7.62413058566129,8,2003,3,871,12.5567330382639
5,1922,993,6.9555926083963,6.9555926083963,5,1922,1,280,11.6351519472128
5,1957,1092,6.99668148817654,6.99668148817654,6,1957,1,299,11.8565222615337
4,1920,637,6.8001700683022,7.19818357710194,7,1994,1,570,11.5898957653227
7,1996,729,6.59304453414244,7.27724772663148,6,1996,2,406,12.072546967175
7,2003,1374,7.35115822643069,7.35115822643069,7,2003,2,420,12.363080667835
5,1957,1392,7.23921497377981,7.23921497377981,5,1957,2,528,11.7076777721815
5,1974,1389,7.23705902612474,7.23705902612474,6,1975,2,418,12.043559598368
5,1940,996,6.90475076996184,6.90475076996184,6,0,0,0,11.5898957653227
6,1918,1163,7.05961762829138,7.42356844425917,8,1955,2,396,12.1281165094513
7,1992,1095,7.06219163228656,7.73892375743946,9,1992,2,590,12.4987459908293
6,1915,806,6.73578001424233,7.40731771046942,6,1920,1,216,11.7597933553712
9,2005,1122,7.0343879299155,7.82604401351897,11,2005,3,656,12.6915835382302
7,2004,1517,7.33693691370762,7.33693691370762,7,2004,2,532,12.2737359668903
8,1983,1496,7.31121838441963,7.66528471847135,5,1983,2,612,12.6653975849838
5,1979,943,6.8501261661455,6.8501261661455,4,1979,2,600,11.8201233588874
5,1965,1728,7.45529848568329,7.45529848568329,10,1987,2,576,11.8678057995605
6,1959,864,6.76272950693188,6.76272950693188,4,1959,1,288,11.6952553550628
7,2009,846,6.74170069465205,7.43425738213314,6,2009,2,650,12.3216354404975
7,2000,384,6.65286302935335,7.26612877955645,8,2000,2,400,12.043559598368
5,1971,372,6.3578422665081,7.01211529430638,5,1971,1,288,11.8422364063316
5,1947,832,6.72503364216684,7.10414409298753,6,1947,1,336,11.6826766783403
7,1928,861,6.77764659363512,7.29844510150815,6,1928,1,216,11.8844959179307
5,1966,1164,7.18614430452233,7.18614430452233,6,1966,2,564,12.0106719281964
7,2007,689,6.55677835615804,7.23921497377981,5,2007,2,540,11.8913687499821
5,1954,1050,6.95749737087695,7.49331724886215,7,1954,1,352,11.7867697351338
6,1960,1144,7.26542972325395,7.26542972325395,7,1960,2,572,12.1112178620172
8,2008,2042,7.62217459481762,7.62217459481762,8,2009,3,1390,12.4423061483819
6,1990,816,6.70563909486,6.70563909486,5,0,0,0,11.6826766783403
10,1893,1237,7.32778053842163,7.9287663216267,9,1988,2,880,12.6915835382302
4,1935,884,6.89770494312864,7.36137542897735,6,1935,1,240,11.7981119259726
8,2005,1868,7.61529833982581,7.61529833982581,7,2005,3,880,12.8209906812503
6,1918,816,6.73221070646721,6.73221070646721,5,1961,1,275,11.7752974217158
5,1982,840,6.75809450442773,6.75809450442773,4,1996,2,528,11.8277435040537
5,1968,1437,7.29573507274928,7.29573507274928,5,1968,1,452,11.8706069022246
5,1930,742,6.65929391968364,6.84161547647759,4,1988,1,308,11.2835248791797
7,2004,770,6.64768837356333,7.36707705988101,6,2004,2,520,12.1329695529312
10,2008,1722,7.45529848568329,7.7393592026891,10,2008,3,842,13.0213290458583
5,1982,816,6.70563909486,6.70563909486,4,1985,2,816,11.8350162104899
6,2003,848,6.74405918631135,6.74405918631135,4,2003,2,420,11.8494048444231
5,1975,924,6.82979373751242,6.82979373751242,5,1981,1,280,11.6082447356423
8,2005,1814,7.51043055637801,7.51043055637801,7,2005,3,758,12.6729495165583
6,1910,684,6.52941883826223,7.22183582528845,7,1930,1,216,11.6483737691453
7,2006,1258,7.24636808010246,7.24636808010246,7,2006,3,648,12.1766541334475
5,1977,1430,7.40731771046942,7.40731771046942,7,1977,2,621,12.2899587272015
6,1980,716,6.57507584059962,7.350516171834,6,1980,2,452,11.9250417382917
8,2005,1058,6.96508034560141,7.5522372875608,8,2003,2,736,12.5245300130057
6,1937,780,6.66057514983969,7.22693601849329,6,1979,1,544,11.8565222615337
8,1992,908,6.8330317327862,7.55799495853081,8,1992,2,506,12.3013873707787
7,2004,600,6.39859493453521,7.09090982207998,4,2004,2,480,11.9250417382917
7,2002,1494,7.30988148582479,7.30988148582479,6,2002,2,530,12.3059225053765
7,1965,768,7.07918439460967,7.59438124255182,7,1965,2,486,12.2307701361574
5,1996,1040,6.94793706861497,6.94793706861497,6,2000,2,576,11.9316423787541
5,1948,896,7.01481435127554,7.60539236481493,8,1948,1,230,12.3238601256211
8,1934,965,7.57095858316901,8.06934236681164,10,1934,2,380,12.7913589649499
4,1961,1029,6.93731408122368,6.93731408122368,5,1961,1,261,11.6826766783403
9,2000,1440,7.29776828253138,7.67508185771633,8,2000,3,736,12.6539616644054
6,1978,1032,6.94022246911964,6.94022246911964,6,1978,2,564,11.9049743094802
8,2001,1299,7.17011954344963,7.53529670244409,7,2001,2,531,12.4741933865716
5,2007,1120,7.02197642307216,7.02197642307216,6,0,0,0,11.8981946684588
4,1972,630,6.44730586254121,6.44730586254121,3,0,0,0,11.2319011801825
6,1963,936,6.96129604591017,6.96129604591017,6,1963,2,480,11.8313864687896
6,2002,783,6.69456205852109,7.31986492980897,7,2002,2,393,12.1183391897226
6,1954,832,6.72503364216684,6.72503364216684,4,1962,2,528,11.5664757105263
9,2007,1822,7.51152464839087,7.51152464839087,9,2007,3,774,12.6597372672176
8,2003,1482,7.30182234213793,7.72444664563354,10,2003,3,749,12.6280703342727
3,1914,864,6.76272950693188,6.76272950693188,5,0,0,0,11.1124628236349
6,1974,1522,7.34536484041687,7.86901937649902,9,1974,2,624,12.3883983689821
5,1977,980,6.88857245956536,6.88857245956536,6,1986,2,484,11.8130374648005
6,2000,756,6.62936325343745,7.32184971378836,4,2000,2,440,12.034696963475
6,1972,732,6.92067150424868,7.49052940206071,8,1972,2,484,12.014615485902
6,1962,1116,7.0184017990692,7.0184017990692,5,1962,2,440,11.9829353441964
5,1960,978,7.26052259808985,7.26052259808985,6,1960,1,286,11.8486903085909
6,1955,1156,7.32712329225929,7.32712329225929,7,1955,1,364,11.9381997363009
5,1969,1040,6.94793706861497,7.64060382639363,9,1969,2,504,11.8130374648005
6,1964,1248,7.2086003379602,7.2086003379602,6,1964,2,520,12.034696963475
5,1880,636,6.99393297522319,7.46794233228585,8,1937,1,240,11.7280449090708
8,2006,1554,7.34923082461333,7.34923082461333,6,2006,2,627,12.2524837916026
7,1977,1386,7.25276241805319,7.25276241805319,6,1977,2,544,11.3205656934614
5,1954,1056,6.96318998587024,6.96318998587024,6,1954,1,260,11.845109950884
6,1980,1056,6.96318998587024,6.96318998587024,4,1980,2,576,11.8775755229785
6,1914,1440,7.27309259599952,8.13035354743124,14,0,0,0,12.2060776455177
2,1936,264,6.68586094706836,6.68586094706836,4,0,0,0,11.002116507732
5,1954,811,6.69950034016168,7.23561914106675,7,1954,1,256,11.4403655247658
5,1910,796,6.68085467879022,6.68085467879022,4,0,0,0,11.3504183001091
8,2006,1520,7.35755620091035,7.35755620091035,7,2006,3,648,12.4858309073489
8,2003,1518,7.32580750259577,7.32580750259577,6,2003,2,588,12.5208870349986
7,2001,1057,6.96413561241824,7.56527528189893,7,2001,2,650,12.3282947030234
8,1972,1952,7.60140233458373,7.90285719128058,9,1972,2,538,12.75130259456
5,1969,780,6.66057514983969,7.39079852173568,7,1969,2,462,11.9316423787541
9,2009,1766,7.4770384723197,7.4770384723197,7,2009,3,478,12.82363114284
6,1971,981,6.88959130835447,6.88959130835447,5,1979,2,576,11.8723536153554
5,1950,0,6.9555926083963,6.9555926083963,7,1950,2,420,11.4957894790235
6,1953,1094,6.9985096422506,6.9985096422506,5,1953,2,495,11.9511868474935
6,1966,756,6.95844839329766,7.51752085060303,7,1966,2,442,11.9511868474935
4,1970,630,6.44730586254121,6.44730586254121,3,0,0,0,11.3445186475948
7,2007,813,6.71295620067707,7.41818082272679,7,2007,2,562,12.2353935553999
4,1940,755,6.62804137617953,7.32052696227274,7,1940,1,296,11.5898957653227
7,1996,880,6.8134445995109,7.44833386089748,7,1996,2,512,12.1600339426172
6,1906,756,6.62936325343745,7.29301767977278,7,1906,1,216,11.8130374648005
8,1995,2109,7.65633716643018,7.65633716643018,7,1995,3,839,12.7656912906044
6,1971,525,6.26530121273771,6.99668148817654,6,1971,1,264,11.3851034570321
5,1959,1053,6.96034772910131,6.96034772910131,5,1959,1,312,11.8879382384223
7,1931,776,6.74758652682932,7.31521838975297,6,1931,1,270,11.9117082963145
6,1948,912,6.81673588059497,7.28550654852279,6,1948,1,330,11.4876179133436
5,1964,1486,7.30451594646016,7.30451594646016,7,1968,2,480,12.0257550794049
7,1976,793,7.04141166379481,7.56837926783652,7,1976,2,550,12.195522184635
8,1994,1629,7.43070708254597,7.80343505695217,8,1994,3,711,12.9042098551603
6,1968,1392,7.23921497377981,7.23921497377981,5,1968,2,576,11.6082447356423
4,1972,1138,7.07496319796604,7.07496319796604,6,1974,2,588,11.8313864687896
8,2005,2077,7.64873978895624,7.64873978895624,8,2005,3,1134,12.9551298220918
8,2000,1406,7.28276117960559,7.568895663407,7,2000,2,504,12.3480104798042
6,1965,1021,7.2902928824466,7.77527584648686,7,1965,2,596,11.7675754352517
6,1994,1408,7.4265490723973,7.4265490723973,7,1994,2,575,12.1730379593973
5,1956,1188,7.27100853828099,7.27100853828099,6,1999,2,576,12.0317252107486
4,1922,700,7.07411681619736,7.07411681619736,5,1922,1,252,11.8313864687896
6,2005,738,6.6052979209482,7.29776828253138,7,2005,2,540,12.0639386420412
6,1925,672,6.54821910276237,7.22256601882217,6,1930,1,300,11.5483022612706
6,1977,1208,7.09754885061479,7.09754885061479,6,1977,2,546,12.0137068134704
6,1957,1477,7.51752085060303,7.51752085060303,7,1957,2,416,12.4587788825735
6,1965,1136,7.03614849375054,7.03614849375054,5,1965,1,384,11.8494048444231
6,1978,855,6.75227037614174,7.27378631784489,7,1978,2,440,11.908346971209
4,1900,1095,6.99942246750796,7.48155570190952,8,1920,3,779,11.3736748918235
5,1924,768,6.67582322163485,6.67582322163485,5,1924,1,240,11.6036889606171
8,2008,2046,7.62413058566129,7.62413058566129,7,2008,3,834,12.8279950013619
5,1961,988,6.89669433162271,6.89669433162271,5,1963,2,572,11.7636919653883
6,1980,923,6.82871207164168,6.82871207164168,5,1980,1,264,11.8706069022246
5,1932,793,6.74405918631135,7.32712329225929,6,1968,1,281,11.9793915946358
6,1996,1291,7.16394668434255,7.16394668434255,6,1996,2,431,12.06105265381
9,2002,1626,7.41997992366183,7.41997992366183,7,2002,3,702,12.5602479680166
7,1998,1195,7.08673793451058,7.51752085060303,7,1998,2,486,12.3059225053765
7,1984,1190,7.0825485693553,7.64539769942863,6,1984,2,577,12.2428914379184
7,2007,874,6.77422388635761,7.47420480649612,7,2007,2,578,12.3365569003422
7,2004,551,6.31354804627709,7.0057890192535,4,2004,2,480,11.9103651217887
